D0,log_likelihood_marginal,log_posterior,log_prior,posterior_prob,tile_id
0.0012589254117941675,12005.141619485808,12003.385753567503,-1.755865918304968,0.04547930306887333,1
0.001584893192461114,12005.14184720113,12003.388590408731,-1.7532567923993998,0.04560850380516638,1
0.0019952623149688807,12005.138336011025,12003.377688344532,-1.7606476664938318,0.04511397754522798,1
0.002511886431509582,12005.127396631196,12003.349358090609,-1.7780385405882637,0.04385382165669908,1
0.0031622776601683794,12005.106099767467,12003.300670352784,-1.8054294146826955,0.04176982254610956,1
0.003981071705534973,12005.07384766371,12003.231027374934,-1.8428202887771272,0.038959831440602194,1
0.005011872336272725,12005.032301089532,12003.14208992666,-1.8902111628715592,0.03564445889333555,1
0.006309573444801936,12004.98372799573,12003.036125958764,-1.9476020369659912,0.0320606600882488,1
0.00794328234724282,12004.929643583922,12002.914650672861,-2.014992911060423,0.02839333544558141,1
0.01,12004.870730163997,12002.778346378842,-2.092383785154855,0.024775373510319505,1
0.012589254117941675,12004.807474288657,12002.627699629407,-2.1797746592492864,0.021310574539301755,1
0.01584893192461114,12004.740710279038,12002.463544745695,-2.2771655333437186,0.018084378929246872,1
0.01995262314968881,12004.67163108812,12002.287074680682,-2.3845564074381507,0.015158758110712094,1
0.025118864315095822,12004.601229026246,12002.099281744713,-2.5019472815325825,0.012563371066864126,1
0.03162277660168379,12004.529588490592,12001.900250334964,-2.6293381556270137,0.010295986018331952,1
0.039810717055349734,12004.455662515691,12001.68893348597,-2.7667290297214455,0.008334781185160624,1
0.05011872336272725,12004.377783959468,12001.463664055651,-2.9141199038158776,0.006653665015549475,1
0.06309573444801936,12004.294505409862,12001.222994631951,-3.0715107779103095,0.005230455716199616,1
0.07943282347242822,12004.205078658151,12000.966177006147,-3.2389016520047416,0.0040458059777480895,1
0.1,12004.109266865142,12000.692974339043,-3.4162925260991726,0.0030786097536581072,1
1e-05,13264.467137208268,13260.346479645947,-4.120657562321899,0.004167107606959253,3
1.2589254117941661e-05,13264.464362328583,13260.556313892166,-3.9080484364163315,0.005140017180292103,3
1.584893192461114e-05,13264.460807765026,13260.755368454516,-3.7054393105107626,0.006272098478906154,3
1.9952623149688786e-05,13264.456255259247,13260.943425074642,-3.5128301846051952,0.00756980724721835,3
2.5118864315095822e-05,13264.450438274873,13261.120217216174,-3.330221058699625,0.009033679377340172,3
3.1622776601683795e-05,13264.44304895822,13261.285437025424,-3.1576119327940577,0.010656601456436512,3
3.9810717055349695e-05,13264.433767205948,13261.43876439906,-2.99500280688849,0.012422469991372215,3
5.011872336272725e-05,13264.422329506104,13261.57993582512,-2.8423936809829216,0.014305990346301012,3
6.309573444801929e-05,13264.40865666752,13261.708872112442,-2.699784555077354,0.016274746992637562,3
7.943282347242822e-05,13264.393045105286,13261.825869676113,-2.5671754291717854,0.018294714735727698,3
0.0001,13264.376380497819,13261.931814194553,-2.444566303266217,0.020339335578258004,3
0.00012589254117941674,13264.360254505917,13262.028297328556,-2.3319571773606493,0.022399527352875755,3
0.00015848931924611142,13264.346807642225,13262.11745959077,-2.229348051455081,0.0244884632902106,3
0.00019952623149688788,13264.338204936239,13262.201466010689,-2.1367389255495133,0.026634531230375284,3
0.0002511886431509582,13264.335942600788,13262.281812801144,-2.0541297996439445,0.02886285086126472,3
0.00031622776601683794,13264.340476240135,13262.358955566397,-1.981520673738377,0.03117754412705831,3
0.00039810717055349735,13264.351584687638,13262.432673139805,-1.9189115478328085,0.03356271135381643,3
0.0005011872336272725,13264.369426086512,13262.503123664585,-1.8663024219272404,0.03601250338296185,3
0.000630957344480193,13264.395725494282,13262.57203219826,-1.8236932960216725,0.03858157103072153,3
