D,chi2_h1_red,chi2_h2_red,delta_chi2,harmonics,log_likelihood,log_posterior,log_prior,n_h1,n_h2,neg2_delta_logpost,objective,observation_source,posterior_prob,sigma_h1_nL_s,sigma_h2_nL_s,tile_id,weight_mode
0.00794328234724282,1.0000013099688945,1.0000003062497167,9.97147895656417,H1+H2,6516.902102349029,6516.6400804164205,-0.26202193260779433,62,59,9.97147895656417,bayes_h1h2_marginal_boundary,measured_graph,0.001189702960645834,3.1351455225875027,0.2704891828771974,20,h1:h1_z;h2:h2_z
0.01,1.0000014193289362,1.0000007934565565,13.715764127744478,H1+H2,6515.107350637532,6514.76793783083,-0.3394128067022262,62,59,13.715764127744478,bayes_h1h2_marginal_boundary,measured_graph,0.0001829689298990223,3.1561762426470805,0.2702983261625321,20,h1:h1_z;h2:h2_z
0.012589254117941675,1.000001542482056,1.0000017979053963,18.19058558568031,H1+H2,6512.9573307826595,6512.530527101862,-0.42680368079665804,62,59,18.19058558568031,bayes_h1h2_marginal_boundary,measured_graph,1.9529099347902496e-05,3.185048742505147,0.2703128577019357,20,h1:h1_z;h2:h2_z
0.01584893192461114,1.0000016502085889,1.0000000684919892,23.63936512629516,H1+H2,6510.330331886446,6509.806137331555,-0.5241945548910899,62,59,23.63936512629516,bayes_h1h2_marginal_boundary,measured_graph,1.2808396727265643e-06,3.2227080742161327,0.2708630974563388,20,h1:h1_z;h2:h2_z
0.01995262314968881,1.0000016921604968,1.0000001946922454,30.498726869491293,H1+H2,6507.008041888942,6506.376456459957,-0.6315854289855218,62,59,30.498726869491293,bayes_h1h2_marginal_boundary,measured_graph,4.149571896986865e-08,3.2696349596716745,0.27258010476460603,20,h1:h1_z;h2:h2_z
0.025118864315095822,1.00000161156735,1.0000006050774506,39.38599171211354,H1+H2,6502.681800341726,6501.932824038646,-0.7489763030799538,62,59,39.38599171211354,bayes_h1h2_marginal_boundary,measured_graph,4.87706174086015e-10,3.3262636679527473,0.2764566547699373,20,h1:h1_z;h2:h2_z
0.03162277660168379,1.000001373499714,1.0000020493806874,51.00892474999273,H1+H2,6496.99772469688,6496.121357519706,-0.8763671771743852,62,59,51.00892474999273,bayes_h1h2_marginal_boundary,measured_graph,1.4597228709631706e-12,3.393605554072112,0.28390383805025526,20,h1:h1_z;h2:h2_z
0.039810717055349734,1.0000009976344166,1.0000067847646215,65.88679598932686,H1+H2,6489.696179951308,6488.682421900039,-1.0137580512688171,62,59,65.88679598932686,bayes_h1h2_marginal_boundary,measured_graph,8.581865856099987e-16,3.473157925277502,0.29669782618506596,20,h1:h1_z;h2:h2_z
0.05011872336272725,1.0000005780245182,1.0000011448426078,83.83745453005577,H1+H2,6480.8682415550375,6479.707092629675,-1.1611489253632492,62,59,83.83745453005577,bayes_h1h2_marginal_boundary,measured_graph,1.0855397885213817e-19,3.5654449342433567,0.31644327256780713,20,h1:h1_z;h2:h2_z
0.06309573444801936,1.0000002470894904,1.0000016238316625,103.63384438626599,H1+H2,6471.127437501027,6469.80889770157,-1.3185397994576809,62,59,103.63384438626599,bayes_h1h2_marginal_boundary,measured_graph,5.456501868935233e-24,3.667869923843204,0.34310649161237583,20,h1:h1_z;h2:h2_z
0.07943282347242822,1.000002989033107,1.000000742950259,123.48549989428284,H1+H2,6461.369000621114,6459.883069947561,-1.4859306735521132,62,59,123.48549989428284,bayes_h1h2_marginal_boundary,measured_graph,2.6679770312887954e-28,3.7738037537261033,0.3736677411299722,20,h1:h1_z;h2:h2_z
0.1,1.000000863789425,1.0000029429184474,141.9495581052397,H1+H2,6452.3143623897295,6450.651040842083,-1.663321547646544,62,59,141.9495581052397,bayes_h1h2_marginal_boundary,measured_graph,2.610734986075051e-32,3.8743719118623674,0.40357691833889003,20,h1:h1_z;h2:h2_z
1e-05,1.0000001070224735,1.000000016764625,161.95985157108225,H1+H2,23580.750014900834,23578.382328316966,-2.3676865838692702,182,221,161.95985157108225,bayes_h1h2_marginal_boundary,measured_graph,3.4556684882622704e-36,0.24720599860351983,0.04570039264261971,21,h1:h1_z;h2:h2_z
1.2589254117941661e-05,1.0000001280153112,1.000000064224201,161.2535591344713,H1+H2,23580.890551993234,23578.73547453527,-2.155077457963703,182,221,161.2535591344713,bayes_h1h2_marginal_boundary,measured_graph,4.9192798169007975e-36,0.24720436939571444,0.04566464456030719,21,h1:h1_z;h2:h2_z
1.584893192461114e-05,1.000000160331128,1.0000002416749374,160.42927723639878,H1+H2,23581.100083816367,23579.147615484308,-1.952468332058134,182,221,160.42927723639878,bayes_h1h2_marginal_boundary,measured_graph,7.428345013779833e-36,0.247202123579986,0.04560995349761594,21,h1:h1_z;h2:h2_z
1.9952623149688786e-05,1.0000002093115103,1.0000008826205793,159.41500868822914,H1+H2,23581.414608964544,23579.654749758392,-1.7598592061525666,182,221,159.41500868822914,bayes_h1h2_marginal_boundary,measured_graph,1.233495823685517e-35,0.24719898772189577,0.045526337449437855,21,h1:h1_z;h2:h2_z
2.5118864315095822e-05,1.0000002818356406,1.0000000420037762,158.1015412451452,H1+H2,23581.888733560183,23580.311483479934,-1.5772500802469966,182,221,158.1015412451452,bayes_h1h2_marginal_boundary,measured_graph,2.378775817075155e-35,0.24719455126731474,0.0453991926511732,21,h1:h1_z;h2:h2_z
3.1622776601683795e-05,1.0000003856548976,1.000000203794839,156.32673686480848,H1+H2,23582.603526624443,23581.198885670103,-1.404640954341429,182,221,156.32673686480848,bayes_h1h2_marginal_boundary,measured_graph,5.77759891038758e-35,0.24718819255851154,0.04520794543582149,21,h1:h1_z;h2:h2_z
3.9810717055349695e-05,1.000000527613858,1.0000008522007324,153.85686628392432,H1+H2,23583.67585278898,23582.433820960545,-1.2420318284358616,182,221,153.85686628392432,bayes_h1h2_marginal_boundary,measured_graph,1.986428654393533e-34,0.24717896353690424,0.04492632827125639,21,h1:h1_z;h2:h2_z
5.011872336272725e-05,1.0000007111396323,1.0000028379538188,150.37552671606682,H1+H2,23585.263913447005,23584.174490744474,-1.089422702530293,182,221,150.37552671606682,bayes_h1h2_marginal_boundary,measured_graph,1.1324948957843537e-33,0.2471654098488398,0.04452648053881082,21,h1:h1_z;h2:h2_z
6.309573444801929e-05,1.0000000038825458,1.000006745496753,145.50307552373852,H1+H2,23587.557529917263,23586.610716340638,-0.9468135766247254,182,221,145.50307552373852,bayes_h1h2_marginal_boundary,measured_graph,1.2944211081848967e-32,0.247145405925072,0.043991919556990416,21,h1:h1_z;h2:h2_z
7.943282347242822e-05,1.0000000051883637,1.000010007275307,138.8953915211241,H1+H2,23590.728762792663,23589.914558341945,-0.8142044507191568,182,221,138.8953915211241,bayes_h1h2_marginal_boundary,measured_graph,3.523026716614579e-31,0.247115289785209,0.043341323061991656,21,h1:h1_z;h2:h2_z
0.0001,1.0000000069769033,1.0000081347216805,130.46796230834298,H1+H2,23594.81986827315,23594.128272948336,-0.6915953248135883,182,221,130.46796230834298,bayes_h1h2_marginal_boundary,measured_graph,2.3818200045011185e-29,0.24706979551250985,0.042648119709260975,21,h1:h1_z;h2:h2_z
0.00012589254117941674,1.0000000097155353,1.0000033521161966,120.66397552211856,H1+H2,23599.609252540355,23599.030266341448,-0.5789861989080206,182,221,120.66397552211856,bayes_h1h2_marginal_boundary,measured_graph,3.204923144920319e-27,0.24700066975952623,0.04201961898634108,21,h1:h1_z;h2:h2_z
0.00015848931924611142,1.0000000144766517,1.000000707094108,110.4527743112485,H1+H2,23604.612244019885,23604.135866946883,-0.47637707300245236,182,221,110.4527743112485,bayes_h1h2_marginal_boundary,measured_graph,5.286299796622006e-25,0.24689527806267644,0.04153303981395055,21,h1:h1_z;h2:h2_z
0.00019952623149688788,1.0000000236849882,1.000003937074375,100.88760317286506,H1+H2,23609.30222046317,23608.918452516074,-0.38376794709688455,182,221,100.88760317286506,bayes_h1h2_marginal_boundary,measured_graph,6.312513372352028e-23,0.24673454010694668,0.04119572557130719,21,h1:h1_z;h2:h2_z
0.0002511886431509582,1.000000042871418,1.0000005534261274,92.60008291928534,H1+H2,23613.363371464056,23613.062212642864,-0.30115882119131615,182,221,92.60008291928534,bayes_h1h2_marginal_boundary,measured_graph,3.979371346952331e-21,0.24649032823815353,0.04096641759107519,21,h1:h1_z;h2:h2_z
0.00031622776601683794,1.0000000842641517,1.0000000608946942,85.65488445333904,H1+H2,23616.763361571124,23616.534811875837,-0.22854969528574837,182,221,85.65488445333904,bayes_h1h2_marginal_boundary,measured_graph,1.2821686482948864e-19,0.24612287825329243,0.040793842939062346,21,h1:h1_z;h2:h2_z
0.00039810717055349735,1.000000171481632,1.0000000057117202,79.70836988859082,H1+H2,23619.67400972759,23619.50806915821,-0.16594056938017995,182,221,79.70836988859082,bayes_h1h2_marginal_boundary,measured_graph,2.5073466693193942e-18,0.24557997261621414,0.040638308821111864,21,h1:h1_z;h2:h2_z
0.0005011872336272725,1.000000335298232,1.0000000004928102,74.23588867014041,H1+H2,23622.35764121091,23622.244309767437,-0.11333144347461188,182,221,74.23588867014041,bayes_h1h2_marginal_boundary,measured_graph,3.868553274959304e-17,0.24480189714136352,0.04047421045221733,21,h1:h1_z;h2:h2_z
0.000630957344480193,1.000000571328689,1.000000085703511,68.69578431369882,H1+H2,23625.085084263228,23625.014361945658,-0.07072231756904392,182,221,68.69578431369882,bayes_h1h2_marginal_boundary,measured_graph,6.174004726423939e-16,0.24373860264701883,0.040286293659853846,21,h1:h1_z;h2:h2_z
0.0007943282347242822,1.000000757584517,1.0000000174060302,62.63394660400809,H1+H2,23628.083393992165,23628.045280800503,-0.03811319166347554,182,221,62.63394660400809,bayes_h1h2_marginal_boundary,measured_graph,1.2790228148481695e-14,0.2423832963182299,0.04006617091570457,21,h1:h1_z;h2:h2_z
0.001,1.0000006982219882,1.0000000039695482,55.77295615550247,H1+H2,23631.491280090515,23631.475776024756,-0.015504065757907535,182,221,55.77295615550247,bayes_h1h2_marginal_boundary,measured_graph,3.95114927279778e-13,0.24081013063514806,0.03981091691925234,21,h1:h1_z;h2:h2_z
0.0012589254117941675,1.0000004112306853,1.0000000010859145,48.09901742077636,H1+H2,23635.31564033197,23635.31274539212,-0.0028949398523394052,182,221,48.09901742077636,bayes_h1h2_marginal_boundary,measured_graph,1.8327281940443356e-11,0.23917519392960548,0.03952323383995567,21,h1:h1_z;h2:h2_z
0.001584893192461114,1.0000001516500336,1.0000000003703184,39.89241349268559,H1+H2,23639.41633317011,23639.416047356164,-0.0002858139467712683,182,221,39.89241349268559,bayes_h1h2_marginal_boundary,measured_graph,1.1095310528700412e-09,0.23764634845863553,0.03921154127386436,21,h1:h1_z;h2:h2_z
0.0019952623149688807,1.0000026046672066,1.0000000001553475,31.623941125028068,H1+H2,23643.557960228034,23643.550283539993,-0.007676688041203171,182,221,31.623941125028068,bayes_h1h2_marginal_boundary,measured_graph,6.928120345527178e-08,0.23630574176371444,0.03888825169179491,21,h1:h1_z;h2:h2_z
0.002511886431509582,1.0000007287505757,1.000000000076268,23.743382982931507,H1+H2,23647.515630173177,23647.49056261104,-0.025067562135635053,182,221,23.743382982931507,bayes_h1h2_marginal_boundary,measured_graph,3.563336863496592e-06,0.23512002189561465,0.03856595110843646,21,h1:h1_z;h2:h2_z
0.0031622776601683794,1.0000001908855884,1.000000000041663,16.526641730619303,H1+H2,23651.151391673426,23651.098933237197,-0.05245843623006681,182,221,16.526641730619303,bayes_h1h2_marginal_boundary,measured_graph,0.00013150804825640645,0.2339878838223473,0.038254309956142964,21,h1:h1_z;h2:h2_z
0.003981071705534973,1.0000000526775923,1.000000000024561,10.122495528950822,H1+H2,23654.390855648355,23654.30100633803,-0.08984931032449865,182,221,10.122495528950822,bayes_h1h2_marginal_boundary,measured_graph,0.003232920392637363,0.2328095510071862,0.03796209301412651,21,h1:h1_z;h2:h2_z
0.005011872336272725,1.0000000168212848,1.0000000000154865,4.782298553858709,H1+H2,23657.108345009998,23656.971104825578,-0.13724018441893068,182,221,4.782298553858709,bayes_h1h2_marginal_boundary,measured_graph,0.04668786881967438,0.2315230131843231,0.03770508330189027,21,h1:h1_z;h2:h2_z
0.006309573444801936,1.0000000066376347,1.000000000010439,1.0909346684929915,H1+H2,23659.011417826772,23658.81678676826,-0.19463105851336257,182,221,1.0909346684929915,bayes_h1h2_marginal_boundary,measured_graph,0.29564703849762697,0.2301096639899124,0.037514205728564655,21,h1:h1_z;h2:h2_z
0.00794328234724282,1.000000003348111,1.0000000000075209,-0.0,H1+H2,23659.624276035116,23659.362254102507,-0.26202193260779433,182,221,-0.0,bayes_h1h2_marginal_boundary,measured_graph,0.5101136987227255,0.22858335386651712,0.03743590722542758,21,h1:h1_z;h2:h2_z
0.01,1.0000000021264794,1.00000000000581,2.58613237515965,H1+H2,23658.40860072163,23658.069187914927,-0.3394128067022262,182,221,2.58613237515965,bayes_h1h2_marginal_boundary,measured_graph,0.13998950450300882,0.22697323460105728,0.03752163161016355,21,h1:h1_z;h2:h2_z
0.012589254117941675,1.0000000015843005,1.0000000000048581,9.608488758138265,H1+H2,23654.984813404233,23654.558009723438,-0.42680368079665804,182,221,9.608488758138265,bayes_h1h2_marginal_boundary,measured_graph,0.004180326110978985,0.2253024073649597,0.03780966350439921,21,h1:h1_z;h2:h2_z
0.01584893192461114,1.000000001261879,1.0000000000044056,21.080297548527597,H1+H2,23649.346299883135,23648.822105328243,-0.5241945548910899,182,221,21.080297548527597,bayes_h1h2_marginal_boundary,measured_graph,1.3493932557916983e-05,0.2235638307409978,0.038308000725896345,21,h1:h1_z;h2:h2_z
0.01995262314968881,1.0000000010056325,1.0000000000043237,36.145231582391716,H1+H2,23641.921223740297,23641.28963831131,-0.6315854289855218,182,221,36.145231582391716,bayes_h1h2_marginal_boundary,measured_graph,7.224863971243207e-09,0.22169864434271233,0.03899021579627679,21,h1:h1_z;h2:h2_z
0.025118864315095822,1.0000000007845276,1.000000000004478,53.337040587684896,H1+H2,23633.442710111744,23632.693733808665,-0.7489763030799538,182,221,53.337040587684896,bayes_h1h2_marginal_boundary,measured_graph,1.3355980681359327e-12,0.21957861906582432,0.03980859650034666,21,h1:h1_z;h2:h2_z
0.03162277660168379,1.0000000006038947,1.0000000000047329,70.94327784966299,H1+H2,23624.76698235485,23623.890615177675,-0.8763671771743852,182,221,70.94327784966299,bayes_h1h2_marginal_boundary,measured_graph,2.0069194282343697e-16,0.21699467647270174,0.040712862986737645,21,h1:h1_z;h2:h2_z
0.039810717055349734,1.000000000466387,1.000000000004962,87.19685926661623,H1+H2,23616.777582520466,23615.7638244692,-1.0137580512688171,182,221,87.19685926661623,bayes_h1h2_marginal_boundary,measured_graph,5.930749445911252e-20,0.21366723896922193,0.04165943706318825,21,h1:h1_z;h2:h2_z
0.05011872336272725,1.0000000003662877,1.0000000000050668,100.3450549146728,H1+H2,23610.350875570533,23609.18972664517,-1.1611489253632492,182,221,100.3450549146728,bayes_h1h2_marginal_boundary,measured_graph,8.279710815208229e-23,0.2092981194094232,0.04260986188680464,21,h1:h1_z;h2:h2_z
