u,v,Q_dc_nL_s,Q_h1_real_nL_s,Q_h1_imag_nL_s,amp_h1_nL_s,phase_h1_rad,Q_h2_real_nL_s,Q_h2_imag_nL_s,amp_h2_nL_s,phase_h2_rad,measured_mean_Q_nL_s,measured_amp_h1_nL_s,measured_phase_h1_rad
12318,12336,-0.0003216520962363143,0.00018925073237025203,7.721881967215287e-06,0.00018940820247231207,0.04077976833360553,0.00010880388466334277,-2.1806922865454226e-05,0.00011096768539847023,-0.197803334519082,0.028441478140502532,0.006195692414060668,-1.3882924097829341
12328,12336,-0.24189815213998223,-0.016795075316881083,0.008439629349290515,0.01879632672766448,2.6759421012198157,-0.008088118478431787,-0.0030358298333037687,0.008639092735810105,-2.7825200934038534,0.4767663317662913,0.14366228743862883,1.8697993064045557
12328,12422,0.22242313149646284,0.022550878054289326,-0.005624206996653171,0.02324163947230553,-0.24441462943819497,0.011078776469737974,0.004591113339640255,0.01199239799889257,0.39286347251508236,0.39199670586534974,0.19721769843050307,-1.2931793666985785
12336,12343,-0.24221980423621936,-0.016121807426566243,0.009156281443987795,0.01854050065615278,2.625077423324261,-0.007730516835842928,-0.002403852197426094,0.00809564055132892,-2.840114847106484,,,
12343,12617,-0.06129537878186073,-0.004795483571411209,0.0021976299268681374,0.005275058291539654,2.711882081763581,-0.002463376229759595,-0.0006303080343425674,0.002542736845900768,-2.8910954524513204,0.19237383080882364,0.08872270347244895,1.829914168881328
12343,12590,-0.18092442545435908,-0.011216288710284567,0.007119823696411253,0.013285218172857991,2.5759947289679364,-0.005208050745569779,-0.0016249602739829038,0.005455665721106135,-2.8391548899264105,0.1095656250726541,0.004510364869335447,1.5114038370841996
12346,12364,-1.0473284493837243,-0.15112378612629093,0.013818869621635501,0.15175427470343195,3.0504055083635353,-0.0699841155891553,-0.03584933763316166,0.07863174577441778,-2.6681934290917524,,,
12346,59734,1.0473284493837307,0.15112378612629052,-0.013818869621634693,0.15175427470343145,-0.09118714522625297,0.0699841155891551,0.0358493376331616,0.07863174577441759,0.4733992244980413,1.1236186745955838,2.343291852121125,2.4370204391285393
12373,12422,0.22728685455824635,0.015432944177949997,-0.008263380290616438,0.0175059766887503,-0.49159425007110963,0.007284497370834613,0.0026142759045055105,0.0077394018147770634,0.3445656090287205,0.004339271740053297,0.02332314795139807,nan
12373,12475,-0.2272868545582452,-0.015432944177950249,0.008263380290616426,0.017505976688750518,2.649998403518691,-0.007284497370834361,-0.002614275904505544,0.007739401814776836,-2.7970270445610574,0.1692307018285932,0.07602182836207227,2.0349035528996735
12475,12590,0.03875242698614993,0.0020887992756470804,-0.0017866769543247105,0.0027486900431039495,-0.7075980455684976,0.0009268765918828765,0.00011663093307232875,0.0009341857369547762,0.12517432052483918,0.16205050404873428,0.053227028303044835,-1.6988817808329097
12475,12771,-0.2660392815443954,-0.01707536138904831,0.010715197023324425,0.020158953688504334,2.581180472009469,-0.007961472215575817,-0.0021162851311854933,0.008237942861895954,-2.8817848046447136,0.32151521105703135,0.0714863283754857,-1.5575141746831564
12495,23026,0.9060379461320927,0.03404118471826517,-0.06748194647927086,0.0755818454237142,-1.1035960409193548,0.012661909201498423,-0.0007420552265047807,0.012683634754524173,-0.058538361865363514,0.9564111170426377,0.18852812112695463,1.916544554940875
12495,23098,-0.9060379461320862,-0.03404118471826518,0.06748194647927126,0.07558184542371456,2.0379966126704363,-0.01266190920149822,0.0007420552265046292,0.012683634754523962,3.083054291724441,,,
12516,24437,-0.7440146660895495,-0.026484332621519686,0.055234667012442125,0.06125592472881831,2.0178996907446534,-0.009662075856960545,0.0012668464594483215,0.009744773461578088,3.011220992326391,1.4127899203147378,0.3935417276544479,2.521014192162077
12516,23098,0.744014666089543,0.026484332621519665,-0.05523466701244248,0.06125592472881862,-1.1236929628451429,0.009662075856960458,-0.0012668464594482332,0.009744773461577991,-0.1303716612633944,0.4671350672958696,0.10427961516732898,1.904589768163011
12536,12555,-0.03047232058296121,-0.001953390618160003,0.0013750710018982332,0.002388839711528785,2.528226871350318,-0.0010163941575345012,-4.435978695989872e-05,0.0010173617223826518,-3.097976057672369,,,
12555,12577,-0.004795988297616607,0.000671919103835868,0.0001302197242366343,0.0006844212582027687,0.19142956045515302,0.00039212629832896246,-0.00017666117907930287,0.0004300839523103181,-0.42328720538211,0.15534878907852165,0.059100581052442355,1.241206055682344
12577,12617,0.011569195037197505,0.0013279066842677894,-0.0005180286664451621,0.0014253735866017819,-0.37195088788233105,0.0007123910746268955,-2.421819210545098e-05,0.0007128026122545564,-0.033982555013811505,0.12977568185523242,0.02646799071505583,1.753540609161996
12577,12660,-0.01636518333481411,-0.0005786050467698838,0.0007385839356534454,0.0009382377258205472,2.2353316902516633,-0.00025784272100443664,-7.667965170632424e-05,0.0002690030441477846,-2.8525327664138875,0.02748931834632991,0.009975114365002194,nan
12590,12642,-0.14217199846820913,-0.008805112126950678,0.0058034869810294236,0.01054563704605615,2.558843846327288,-0.004083398154669089,-0.0010749681833532383,0.0042225225973079985,-2.884179681586665,0.22400022607876116,0.09636893105153575,2.7763816630430203
12617,12630,-0.04972618374466323,-0.003180838542031351,0.002068050870891227,0.0037940174268268844,2.5651056516584347,-0.001551588380633684,-0.00030731921349508507,0.00158173057184234,-2.9460559667104467,0.13912038346548056,,
12630,12707,-0.04972618374466323,-0.003129974259134572,0.0021364987471766904,0.003789639265092732,2.542644970325704,-0.0015121966509332764,-0.00024650579142703214,0.001532156590006676,-2.9800022251862632,0.16780534357873114,0.06048215404193292,1.6736187701057263
12642,12718,-0.2381804004376669,-0.01494260940346541,0.010179952738446511,0.018080735978978774,2.543548016578433,-0.007003787378952018,-0.001316446293213373,0.00712643448664778,-2.955798375008081,0.42349123223186674,0.12481433545164684,1.6887900654323957
12642,12771,0.09600840196945787,0.006316742006679151,-0.004115865394679144,0.007539335350417983,-0.577485432525664,0.003045754495833932,0.00048144856588128567,0.0030835714959250994,0.1567748432175762,0.2089266015066041,0.07917222320117874,2.0839034318002003
12655,12660,0.01868842008183835,0.0015781532096276719,-0.001001691737888174,0.0018692121042866035,-0.5655613244681194,0.0008637925123862184,-0.00017646634834238566,0.0008816336407781813,-0.2015195543773634,0.09997322872383144,0.03570446377570677,1.2385720344523468
12655,13252,-0.013937384713514635,-0.0007759920527152587,0.0007238035301941917,0.001061157488876564,2.3909775462736045,-0.00041129640781578316,6.912331351790749e-05,0.0004170644645062223,2.9750866231902635,0.03765329322660263,0.009478383197507807,1.1679703855506451
12660,12707,0.002323236747024239,0.0011291189819584812,-0.00010565391848624745,0.001134051333013835,-0.09330032652393934,0.0007254858790476798,-0.0001227643723878903,0.0007357994644095477,-0.1676288219727925,0.10548930099201508,0.0431381522986131,1.1700295835574726
12699,13269,-0.02395504608479568,-0.001706378752710927,0.0012435452355046939,0.002111429184332196,2.511822516430224,-0.0009554676229330212,0.00016346435486554783,0.0009693497685484264,2.9721500157129275,0.1407062519426836,,
12699,12716,0.021925960740864604,0.0014390795377111625,-0.0011247885111835404,0.0018264991406374816,-0.6634220011776225,0.0007739334003661538,-0.00011197012777124321,0.0007819911877479349,-0.14367976128350193,0.13138556431362078,0.04432064739150127,1.7687986507033795
12699,13942,0.002029085343931056,0.0002672992149997708,-0.00011875672432115598,0.00029249278608366517,-0.4180902168821061,0.00018153422256686705,-5.149422709430817e-05,0.00018869639473767644,-0.27640055502373595,0.006311153697075981,0.002141150704184901,2.0070254375423455
12707,12716,-0.04740294699763898,-0.0018541274405739134,0.0022236076928222174,0.0028952063376324866,2.265832059866122,-0.0006561651644994321,-0.00020118463729411223,0.0006863147830155856,-2.8440857395222423,,,
12716,12750,-0.025476986256774352,-0.00031843123485115267,0.0012288737745684425,0.001269460202271391,1.824344095441334,0.0002179046538470646,-0.00020150738021456867,0.0002967956577329725,-0.7463222055814605,0.08203855500446254,0.0022791618558095496,-0.505403799252399
12718,12750,-0.22170289077008376,-0.014016085008986972,0.009645050104444563,0.01701404215630123,2.538869813901591,-0.006642751728839849,-0.0010229967629479433,0.006721061888422601,-2.9887911284551603,0.15697585763920002,0.035277810081248966,2.559055974186378
12718,12803,-0.016477509667583257,-0.000739464991755656,0.0008069422359181339,0.001094515530333284,2.3125873042864225,-0.00019269077440018748,-4.327503978000039e-05,0.0001974904139620568,-2.920675313379484,0.20049518615067352,0.020700576050669692,2.0866159668411983
12747,12750,0.24717987702685837,0.013768191621215776,-0.011689419020101422,0.018061163239006094,-0.7039226947076277,0.005834526446589019,0.00048062081628895864,0.005854288618183848,0.08218972199830453,,,
12747,13942,-0.05470280559016165,-0.003518853422192833,0.002439036090703792,0.0042814981558601485,2.535489786524773,-0.0019213703494042624,-0.0001326803533212783,0.0019259460261718958,-3.072647041514644,0.29932319331953383,0.04941875785841122,1.5755164710659304
12747,13946,-0.1924770714366977,-0.010249338199023055,0.00925038292939763,0.013806466523279742,2.407378952776414,-0.003913156097184829,-0.000347940462967532,0.003928594304163369,-3.052910310461311,,,
12771,12803,-0.17003087957493715,-0.010113655242245898,0.007539550779575212,0.012614707619156344,2.5009891603371295,-0.004430010557350211,-0.0007684379882176396,0.004496163973874874,-2.969839784455234,0.18314423124850654,0.05320476763208989,1.7138364025170307
12803,12886,-0.1865083892425204,-0.01054386082309209,0.008802721939697326,0.013735389131887194,2.445949917908788,-0.004322486933432093,-0.00038871596824642974,0.004339930113914386,-3.0519051294938455,0.11246714525857002,0.019883634820796296,2.7070412147844305
12886,13999,-0.18650838924252025,-0.010436477153414463,0.00896766163437798,0.013760051255807038,2.4317464000231657,-0.004193232778937746,-0.0002326598208160042,0.004199682336865505,-3.086164891233001,0.7384075983549411,0.23513238603724015,2.207643170219504
12980,12986,0.046730803239683365,0.0015556531171857183,-0.002749814498346402,0.0031593569593076558,-1.0559564487823754,0.0008227777895455829,-0.000645323559303507,0.0010456604550051908,-0.665108439990726,0.1769042439508113,0.018464723596694443,-2.4303718949858273
12980,13000,-0.007369397079876583,-0.0007329411990140576,0.000637486032210809,0.0009713862478314407,2.4257357556211683,-0.0003059576391476131,0.0003012548024978642,0.00042937691249158726,2.3639392962903214,0.021774646499910674,0.008010807590926866,-1.939476351446782
12980,13016,-0.03936140615980682,-0.0008227119181716547,0.0021123284661355777,0.00226688915678477,1.9422018869977473,-0.0005168201503979709,0.0003440687568056446,0.0006208754925644618,2.554230643040789,0.14985742731590757,0.02338474242014004,-2.0547398625715405
12996,13000,-0.0033271559322967806,0.0009397901539850529,-0.00030971581903862605,0.0009895096877191331,-0.318349351976972,0.00027346945605870483,-0.00039624694001698916,0.00048145319696713126,-0.966712368339717,0.016858210342803107,0.003778246966626352,-0.09370745167763442
13000,13076,-0.010696553012173338,0.00028126168755843514,0.0003612409738770219,0.0004578243965712597,0.9092419758831026,3.037223894895982e-05,-8.792224062379812e-05,9.302039182395315e-05,-1.238185767222529,0.04484136761509265,,
13016,13076,-0.010734494591416423,-0.00087941057839386,0.0008771290792379362,0.0012420621510358543,2.357493349493939,-0.0003766049481352348,0.000410964164820155,0.0005574251803841215,2.312595214583556,0.062119378877691006,0.013063313572129115,-2.6992590594623174
13016,13160,-0.028626911568390305,9.890732515610093e-05,0.001258591050753765,0.0012624714222535896,1.4923717517586461,-0.0001022404606139369,-5.9097982009427205e-05,0.00011809184249615451,-2.6174847536784362,0.15921953845765888,0.04125915196138,-2.9875338418001394
13025,13045,-0.03994056816955807,-1.726716811276792e-05,0.0017301853674400697,0.0017302715280551673,1.580775948172531,-0.00019151609811289593,-0.00014872500598544155,0.0002424820472566124,-2.481304582029691,0.21072057357121898,0.05639556569241268,0.8326985142424675
13045,13218,-0.011717321745139541,0.0007227616422554551,0.00023303235426888304,0.0007594000721964021,0.3118960409606301,0.0002675549423752245,-0.00036620457157328,0.00045353217684148854,-0.939816793608746,0.01499722333809741,0.005565892485837753,0.9475638209382738
13045,13140,-0.0282232464244185,-0.000691093245275483,0.0015313351170772125,0.0016800586639933973,1.9947317339733779,-0.00041209252783068863,0.00023401187650353268,0.0004739006328742256,2.6251389684431947,0.11228821190906746,0.03204079860246952,2.9660675072721694
13076,13103,-0.02143104760358985,-0.0005537802936697507,0.0012613471802696622,0.0013775591903185803,1.9844975821637674,-0.00030541128086813133,0.00032798692369961745,0.0004481645597316362,2.320567470377236,0.08258312663026791,0.020064450933017747,-1.7827172485817686
13103,13681,-0.019006991697476182,-0.00046408304483422174,0.0011450080073760172,0.001235482257848246,1.9558717789213345,-0.00023579680245974511,0.0002979077790055333,0.0003799331215388436,2.2403385786427625,0.07834910735513173,0.014962771276939957,2.8977085919003325
13103,13440,-0.002424055906113638,-5.330726960275255e-05,0.00013552406511370743,0.0001456311684271089,1.9455496665965601,-3.369717807478309e-05,3.165923305674166e-05,4.6236423390490814e-05,2.387366411313988,0.011846238663271566,0.0014330496878273858,-1.6964954298678505
13140,13160,0.008976742255292046,-0.0005936693237870689,-0.00019065715523414214,0.0006235330118347956,-2.8308464943809906,-0.00022740540425003587,0.00028573859389720166,0.0003651845587158254,2.243002391257662,0.08820154369174542,0.011220416355988317,-2.6499653649215205
13140,13169,-0.037199988679710534,-2.625830042740096e-05,0.001778389291640748,0.0017785831358032766,1.5855604690419796,-0.00010245060291791485,-2.9490129786560653e-05,0.00010661047693858449,-2.861322072368509,0.193871990180969,,
13160,13462,-0.0196501693130982,-0.00042909884468870526,0.0011148061287196013,0.0011945369492585675,1.9382258610540968,-0.0002538732383777256,0.00023922916089020931,0.0003488297759432631,2.3858836067194686,0.09047761963460482,0.021808330864176533,-2.4108593320662055
13169,13494,-0.04145286612013179,-0.0007968486563473198,0.0023383898049109523,0.0024704320797856415,1.8992231828507495,-0.0004176921963970004,0.0003646626120398896,0.0005544777647036041,2.423872983203496,0.25403747019602585,0.055734462306386144,3.074193360752031
13169,13433,0.004252877440421265,0.0007863777385650798,-0.0005441550820699225,0.0009562921630198864,-0.6053208863848418,0.00033978432311844805,-0.0003895157713395543,0.0005168906290109252,-0.8534834136044229,0.024580810215342724,0.007808441118011355,0.7216830671614956
13213,13218,-0.017091863898614435,-0.002002917466438957,0.0012419633615674442,0.0023567247121465324,2.5865411974335353,-0.0010689081275718781,0.000557945800483957,0.0012057645298593346,2.660518166363827,0.15563960214528497,0.06208025361578685,1.1160296778082337
13213,13239,-0.014566082997983735,0.00026095883014770437,0.0006099881869470741,0.0006634644672075793,1.1665482931518776,0.0001831645360042132,-0.00019100925246774865,0.00026463896496534074,-0.8063605280201136,0.055390066244694884,0.014969085571754592,-2.099136659819742
