tile_id,boundary_node,is_pin,P_dc_Pa,P_h1_real_Pa,P_h1_imag_Pa,amp_P_h1_Pa,phase_P_h1_rad,P_h2_real_Pa,P_h2_imag_Pa,amp_P_h2_Pa,phase_P_h2_rad
10,2644,False,0.13713151455635905,0.0074549741377342655,0.010507965993886197,0.012883865441821234,0.9537500147238288,0.001933506523626674,0.0012756830816427812,0.0023164228460487366,0.5832176365839353
10,2706,False,0.11057609669527073,0.006514496639948727,0.01263832788217599,0.014218508998108427,1.0948608419058732,0.0017571798852203612,0.002039402000175872,0.0026919958520295662,0.8595975364715329
10,3120,False,-0.12077082167918392,-0.004447693126511864,0.02807462669375961,0.02842475396800438,1.727914497558478,-0.0027344928519339473,0.006887751729789829,0.007410706784679896,1.9487207746948896
10,3250,False,-0.14940850013624343,-0.009828518359404572,0.030520323475024543,0.03206384128829992,1.882341361030172,-0.005122344747093088,0.007640380136969987,0.009198577300076229,2.161400215248944
10,3372,False,0.03311365197138747,0.0003479090210300414,0.019932868875438922,0.019935904852610924,1.5533440623835035,-0.00017899288221171625,0.004874622009825773,0.004877907152720347,1.607499172867181
10,3391,False,0.09647284607346972,0.0059599724491162685,0.013773251767898318,0.015007456008802395,1.1624043145344274,0.0016307853210619876,0.002448034321046083,0.002941484795203063,0.9831437885890254
10,3396,False,0.07193709296674819,0.005366814855564656,0.015423307702513184,0.016330374220461453,1.2359330530301293,0.0014614143123435736,0.0029916548652553234,0.0033295240838787286,1.1163934230948742
10,3530,False,0.021759193338678713,-0.000933885898140028,0.02095174158019578,0.020972544388176882,1.6153400301870733,-0.0006864830016118936,0.0052603042525767784,0.00530490902289374,1.7005654752146306
10,3575,False,-0.09907111226017029,-0.011817836477508899,0.029353297580026468,0.031642966640799144,1.95354790187135,-0.005600093908534684,0.007858020451319338,0.009649328328840317,2.1899682496857786
10,3578,False,-0.09368352120980554,-0.010571590174821628,0.0287479605198812,0.030630111865238646,1.9231812602917817,-0.005079575793613382,0.0076225844282298925,0.009160015480803285,2.158603893127716
10,3622,False,0.03104048499246338,-0.00015691227453714583,0.020245515049463075,0.020246123112337738,1.5785466424757169,-0.00036092775863673344,0.0050156785172378515,0.0050286479132303375,1.6426324098074634
10,3690,False,0.011568079487041215,-0.00239627229910936,0.02192797561252212,0.02205851843154575,1.6796436453404868,-0.0012794843122406784,0.005637731731526766,0.00578109844077523,1.7939662151559692
