edge_u,edge_v,flow_sign,geometry_source,length_m,radius_m,tile_id
18737,18747,-1.0,radius_adapted_m+length,8.225791498561734e-05,2.187888857794392e-06,3
18741,18891,-1.0,radius_adapted_m+length,9.745224336689843e-05,2.8149809040438796e-06,3
18741,18905,-1.0,radius_adapted_m+length,6.46195767768016e-05,2.9146990558179e-06,3
18773,18780,-1.0,radius_adapted_m+length_true,0.00011500147387438311,1.3114049229910863e-06,3
18773,18785,-1.0,radius_adapted_m+length_true,5.8001515522823854e-05,3.1043264314366492e-06,3
18780,18835,1.0,radius_adapted_m+length_true,5.904925582976793e-05,2.5571263507735703e-06,3
18818,19117,1.0,radius_adapted_m+length_true,0.00011448514347195029,3.1842624250180305e-06,3
18818,18863,-1.0,radius_adapted_m+length_true,6.531091314571364e-05,3.0326885879561642e-06,3
18835,18851,-1.0,radius_adapted_m+length_true,2.8847499755691986e-05,2.9662120905133326e-06,3
18842,18905,-1.0,radius_adapted_m+length,4.5518993837265495e-05,2.4946709348233493e-06,3
18842,18851,1.0,radius_adapted_m+length_true,5.297500888879321e-05,2.059981443295088e-06,3
18851,18988,-1.0,radius_adapted_m+length_true,4.1475072363640706e-05,2.4387069577522802e-06,3
18855,18988,-1.0,radius_adapted_m+length_true,6.588239336835295e-05,2.652786661726905e-06,3
18863,18876,-1.0,radius_adapted_m+length_true,7.618330307154663e-05,2.1591004845250824e-06,3
18863,18878,-1.0,radius_adapted_m+length_true,2.955746082977961e-05,2.9384647808107457e-06,3
18876,18993,-1.0,radius_adapted_m+length_true,3.9589697920143264e-05,2.257874108009807e-06,3
18878,18993,-1.0,radius_adapted_m+length_true,6.380224572489397e-05,1.2256994050357321e-06,3
18891,18954,-1.0,radius_adapted_m+length,0.00014935477060048407,6.383245903077905e-06,3
18905,18925,-1.0,radius_adapted_m+length,6.780800589803605e-05,3.3282603881834583e-06,3
18925,18954,-1.0,radius_adapted_m+length,7.606588748573185e-05,6.031783845966423e-06,3
18925,18935,1.0,radius_adapted_m+length_true,5.6093911042648616e-05,2.968632819256752e-06,3
18935,18988,1.0,radius_adapted_m+length_true,7.149674291626428e-05,2.218589012453188e-06,3
18954,19602,-1.0,radius_adapted_m+length,8.39937506862713e-05,7.67151811255002e-06,3
18964,19018,1.0,radius_adapted_m+length_true,6.599847250479712e-05,2.006652858691682e-06,3
18964,18973,-1.0,radius_adapted_m+length_true,5.488030854325378e-05,1.8155987611795971e-06,3
18964,19060,-1.0,radius_adapted_m+length_true,4.363323824373144e-05,1.8720853661874955e-06,3
18973,19630,-1.0,radius_adapted_m+length_true,9.382929757832671e-05,1.3309087875616898e-06,3
18973,19602,-1.0,radius_adapted_m+length,5.222660361348419e-05,4.1070122473914206e-06,3
18993,19045,-1.0,radius_adapted_m+length_true,4.9990107320965036e-05,2.6867672674970184e-06,3
19015,19018,-1.0,radius_adapted_m+length_true,0.00011524349433590008,2.1270842227643508e-06,3
19015,19105,-1.0,radius_adapted_m+length_true,3.842422529738841e-05,3.0669679130944315e-06,3
19027,19200,-1.0,radius_adapted_m+length_true,0.00011283453598271189,2.379537217831581e-06,3
19027,19038,-1.0,radius_adapted_m+length_true,5.048636990250498e-05,2.6510823194167095e-06,3
19038,19105,-1.0,radius_adapted_m+length_true,0.00011372618432578543,2.0996285331783727e-06,3
19057,19060,-1.0,radius_adapted_m+length_true,0.00011726668918547847,2.0022008911933696e-06,3
19060,19630,-1.0,radius_adapted_m+length_true,2.6912475385656105e-05,1.7476766309847626e-06,3
19082,19636,-1.0,radius_adapted_m+length_true,6.412499853389501e-05,3.6451084897192727e-06,3
19082,19097,-1.0,radius_adapted_m+length_true,8.572329487332426e-05,2.9393661941093377e-06,3
19097,19358,1.0,radius_adapted_m+length_true,0.00013929568791517472,1.63830558712384e-06,3
19117,19177,-1.0,radius_adapted_m+length_true,8.860750556129167e-05,2.8136691839639417e-06,3
19142,19153,-1.0,radius_adapted_m+length_true,4.826999262174966e-05,3.4260121838573648e-06,3
19149,19163,-1.0,radius_adapted_m+length_true,6.942134644506678e-05,2.6954560467329053e-06,3
19149,19243,1.0,radius_adapted_m+length_true,3.606098240284831e-05,2.4076546185453636e-06,3
19153,19207,-1.0,radius_adapted_m+length_true,6.725472078817774e-05,3.414274131892281e-06,3
19177,19207,1.0,radius_adapted_m+length_true,8.572793389677056e-05,2.7875371463691745e-06,3
19200,19358,-1.0,radius_adapted_m+length_true,6.0345955930497424e-05,2.599841365207894e-06,3
19207,19387,-1.0,radius_adapted_m+length_true,8.679635654465784e-05,2.279156787028337e-06,3
19215,19482,-1.0,radius_adapted_m+length_true,7.050144683333526e-05,2.8121964884476424e-06,3
19215,19292,1.0,radius_adapted_m+length_true,7.172056263879565e-05,2.1431570610205677e-06,3
19243,19295,-1.0,radius_adapted_m+length_true,5.9369835763833154e-05,1.949912613267662e-06,3
19292,19296,1.0,radius_adapted_m+length_true,3.768694471045859e-05,3.100323500942023e-06,3
19292,19482,-1.0,radius_adapted_m+length_true,0.00010594711469696106,1.8385897761497597e-06,3
19358,19378,-1.0,radius_adapted_m+length_true,5.717323663049223e-05,2.7219890123984865e-06,3
19378,19387,1.0,radius_adapted_m+length_true,7.229415725529303e-05,2.2794355098428737e-06,3
19378,19431,-1.0,radius_adapted_m+length_true,4.3033057169007754e-05,3.550968697041408e-06,3
19387,19407,-1.0,radius_adapted_m+length_true,7.605775451993153e-05,1.930073284086156e-06,3
19407,19482,1.0,radius_adapted_m+length_true,4.753732602699298e-05,2.8819054286492983e-06,3
19407,19454,-1.0,radius_adapted_m+length_true,5.369953592432697e-05,3.461794093292049e-06,3
19431,19432,-1.0,radius_adapted_m+length_true,9.429690026215952e-05,3.1014134870737185e-06,3
19431,19474,-1.0,radius_adapted_m+length_true,0.0001220655003544727,2.4313838265334136e-06,3
19438,19740,-1.0,radius_adapted_m+length_true,6.94678740344498e-05,2.4392607590258952e-06,3
19438,19760,-1.0,radius_adapted_m+length_true,7.678557094839471e-05,2.6709244571628326e-06,3
19454,19549,-1.0,radius_adapted_m+length_true,7.382341910247058e-05,3.0943945655215957e-06,3
19472,19474,1.0,radius_adapted_m+length_true,3.576229835549061e-05,3.1852338360342137e-06,3
19472,19771,-1.0,radius_adapted_m+length_true,7.036089615243097e-05,2.3143667038619317e-06,3
19472,20046,-1.0,radius_adapted_m+length_true,3.549751086483782e-05,2.938038855045936e-06,3
19548,19549,1.0,radius_adapted_m+length_true,6.279311909824928e-05,2.476388525011035e-06,3
19549,20046,-1.0,radius_adapted_m+length_true,7.236631423529007e-05,2.146618833942496e-06,3
19602,19672,-1.0,radius_adapted_m+length,0.00010267446941354372,5.297498282515121e-06,3
19630,19642,-1.0,radius_adapted_m+length_true,2.0672789267165843e-05,2.720517794176585e-06,3
19636,19699,-1.0,radius_adapted_m+length_true,3.8499328355921316e-05,2.9643140783876334e-06,3
19636,19729,-1.0,radius_adapted_m+length_true,7.563769923350249e-05,1.8357491115712418e-06,3
19642,19672,-1.0,radius_adapted_m+length_true,8.804628100678051e-05,2.736342003464532e-06,3
19642,19699,1.0,radius_adapted_m+length_true,7.057074757368613e-05,2.510216855120359e-06,3
19699,19706,-1.0,radius_adapted_m+length_true,0.00013944325802339448,2.5938382223362357e-06,3
19706,19858,-1.0,radius_adapted_m+length_true,0.00014746934313548455,5.969726102287858e-06,3
19729,19740,1.0,radius_adapted_m+length_true,4.447158392043831e-05,1.6636527998120836e-06,3
19729,19801,-1.0,radius_adapted_m+length_true,8.083594524175646e-05,2.1181757007826058e-06,3
19740,19791,-1.0,radius_adapted_m+length_true,4.1544731141141155e-05,2.4128916414591116e-06,3
19760,19791,-1.0,radius_adapted_m+length_true,4.2604128622895206e-05,3.07824638913423e-06,3
19771,19833,-1.0,radius_adapted_m+length_true,5.762915613064678e-05,2.6933743059647534e-06,3
19771,19808,1.0,radius_adapted_m+length_true,9.557609424274134e-05,2.2287096008279896e-06,3
19795,19822,1.0,radius_adapted_m+length_true,9.25683757067471e-05,2.5552666111039958e-06,3
19801,19858,-1.0,radius_adapted_m+length_true,0.00013505613648191866,3.6544821872161575e-06,3
19808,19822,-1.0,radius_adapted_m+length_true,4.1208282018003706e-05,2.8898247491452955e-06,3
19828,19966,1.0,radius_adapted_m+length_true,0.00010437399779809239,3.4143444724619117e-06,3
19828,20068,1.0,radius_adapted_m+length_true,5.675670293562529e-05,3.816871324048336e-06,3
19828,20106,-1.0,radius_adapted_m+length_true,7.54929242851248e-05,3.466276885174254e-06,3
19833,20046,1.0,radius_adapted_m+length_true,5.279531140591858e-05,2.9895343682991776e-06,3
19833,20068,-1.0,radius_adapted_m+length_true,6.655510371069285e-05,3.2223451472903104e-06,3
19874,19881,-1.0,radius_adapted_m+length_true,7.871487429716046e-05,3.0412960215619503e-06,3
19881,19895,-1.0,radius_adapted_m+length_true,0.0001250594720203015,3.3363653179105102e-06,3
19881,20041,-1.0,radius_adapted_m+length_true,3.394392699910684e-05,3.0966313064462495e-06,3
19895,19912,-1.0,radius_adapted_m+length_true,0.00016393881621465142,5.657959188807964e-06,3
19912,19944,1.0,radius_adapted_m+length_true,7.53010092496432e-05,2.9034304182555376e-06,3
19944,20041,1.0,radius_adapted_m+length_true,5.6848642363139116e-05,2.5054590263373006e-06,3
19944,19979,-1.0,radius_adapted_m+length_true,7.744576240850756e-05,2.258007867203871e-06,3
19966,20041,-1.0,radius_adapted_m+length_true,8.72097183575706e-05,2.662962696616257e-06,3
19979,19987,1.0,radius_adapted_m+length_true,4.3138289452749556e-05,3.0120905792617113e-06,3
19979,19991,-1.0,radius_adapted_m+length_true,9.457993146493466e-05,3.067412724572298e-06,3
19987,20106,1.0,radius_adapted_m+length_true,6.991651538898065e-05,2.53617088553447e-06,3
19987,20316,-1.0,radius_adapted_m+length_true,0.00010221082101678521,2.4635654889075286e-06,3
19991,20002,-1.0,radius_adapted_m+length_true,9.77986967475426e-05,7.287363414235159e-06,3
20002,20316,1.0,radius_adapted_m+length_true,6.749680171373936e-05,5.360949877637545e-06,3
20002,20360,-1.0,radius_adapted_m+length_true,0.00016210971424573503,6.210912697477695e-06,3
20068,20092,-1.0,radius_adapted_m+length_true,0.00010294528268941792,2.643657587086779e-06,3
20125,20315,-1.0,radius_adapted_m+length_true,8.369647638069282e-05,2.4587484971716003e-06,3
20125,20160,-1.0,radius_adapted_m+length_true,0.00012425261671587486,2.315104098690067e-06,3
20309,20377,-1.0,radius_adapted_m+length_true,5.640192052170528e-05,4.830632284796834e-06,3
20309,20316,1.0,radius_adapted_m+length_true,7.062311900295451e-05,3.2766951271111834e-06,3
20309,20315,1.0,radius_adapted_m+length_true,6.891966164489337e-05,2.9592597582804383e-06,3
20315,20327,1.0,radius_adapted_m+length_true,5.467323977892446e-05,2.608296235838866e-06,3
20360,20377,1.0,radius_adapted_m+length_true,9.346045651145829e-05,4.833152028287676e-06,3
20360,20395,-1.0,radius_adapted_m+length_true,0.0001199048215027162,6.6397173229747495e-06,3
4386,6475,-1.0,radius_adapted_m+length_true,0.0002645231171205378,4.231096524894024e-06,7
5520,5579,-1.0,radius_adapted_m+length_true,6.694282248449574e-05,2.1298232208372653e-06,7
5555,5678,1.0,radius_adapted_m+length_true,9.805713297702177e-05,5.056967137258411e-06,7
5555,5577,1.0,radius_adapted_m+length_true,7.576636236570037e-05,5.821305019570862e-06,7
5577,5756,1.0,radius_adapted_m+length_true,0.00014950907230755692,2.4136569055530982e-05,7
5579,5743,-1.0,radius_adapted_m+length_true,6.84980358995014e-05,1.7429504136347782e-06,7
5602,5757,1.0,radius_adapted_m+length_true,8.631499831930103e-05,3.3325714660243117e-06,7
5627,5628,1.0,radius_adapted_m+length_true,8.028632698680615e-05,5.22451755730732e-06,7
5678,5826,1.0,radius_adapted_m+length_true,0.00011091628857633903,1.3233608146472593e-05,7
5692,5707,1.0,radius_adapted_m+length_true,0.0001022994621155653,8.088542278077676e-06,7
5693,5961,1.0,radius_adapted_m+length_true,9.625284735265001e-05,3.141932905574098e-06,7
5693,5709,1.0,radius_adapted_m+length_true,0.00010950813005087106,2.8588346257497857e-06,7
5709,6025,1.0,radius_adapted_m+length_true,8.838565244408777e-05,3.383559416876993e-06,7
5800,6548,-1.0,radius_adapted_m+length_true,0.00013943878184922005,1.1509330870175143e-05,7
5800,5885,-1.0,radius_adapted_m+length_true,0.00029284722151157774,3.942090351635307e-06,7
5835,5847,-1.0,radius_adapted_m+length_true,6.702471598454632e-05,7.68499553424241e-06,7
5835,5942,1.0,radius_adapted_m+length_true,0.0001044922658623413,5.468576961475563e-06,7
5844,5847,1.0,radius_adapted_m+length_true,0.00012660003015870825,8.490198459573001e-06,7
5864,5916,1.0,radius_adapted_m+length_true,8.882645703705541e-05,9.55833358067862e-06,7
5885,5942,1.0,radius_adapted_m+length_true,0.00012956396686436452,2.3522927982846154e-05,7
5916,6320,1.0,radius_adapted_m+length_true,7.138059634472794e-05,2.4815630550210792e-05,7
5916,5930,1.0,radius_adapted_m+length_true,9.102195919859472e-05,2.2645259543108198e-05,7
5930,5942,-1.0,radius_adapted_m+length_true,8.265099193852935e-05,2.34310667426823e-05,7
5935,6899,1.0,radius_adapted_m+length_true,0.00010748568865925514,1.9109376854073182e-06,7
5938,6320,1.0,radius_adapted_m+length_true,6.506218905682183e-05,2.694794572991221e-06,7
5975,6016,1.0,radius_adapted_m+length_true,3.6571195232059976e-05,5.416860335572041e-06,7
5990,6143,1.0,radius_adapted_m+length_true,0.00010754592756103907,2.2701748224514184e-06,7
6002,6056,1.0,radius_adapted_m+length_true,0.00012257162327610066,4.691433099979145e-06,7
6016,6025,1.0,radius_adapted_m+length_true,8.102026501713671e-05,2.126423799107792e-06,7
6027,6033,-1.0,radius_adapted_m+length_true,5.508915307528708e-05,3.7678734842142637e-06,7
6027,6220,1.0,radius_adapted_m+length_true,0.00010687204477385847,3.175774895068153e-06,7
6038,6261,1.0,radius_adapted_m+length_true,0.00011701348825275683,3.6212232648061503e-06,7
6056,6228,1.0,radius_adapted_m+length_true,4.764658076228753e-05,7.443706520065036e-06,7
6118,6153,1.0,radius_adapted_m+length_true,0.00011741786708887605,2.65535459247337e-06,7
6143,6241,1.0,radius_adapted_m+length_true,8.536272636970283e-05,2.000021677578292e-06,7
6153,6321,1.0,radius_adapted_m+length_true,5.1649180984024343e-05,2.8290592371856785e-06,7
6220,6271,1.0,radius_adapted_m+length_true,5.519756332707411e-05,2.5295222227447166e-05,7
6228,6261,1.0,radius_adapted_m+length_true,3.9488938443440286e-05,7.716900648238225e-06,7
6228,6241,-1.0,radius_adapted_m+length_true,3.867223338964783e-05,3.957775849997793e-06,7
6240,6241,1.0,radius_adapted_m+length_true,2.8810130553108282e-05,2.587885744200023e-06,7
6240,6255,1.0,radius_adapted_m+length_true,5.50209087891842e-05,1.5802392690242082e-06,7
6240,6321,-1.0,radius_adapted_m+length_true,6.852155896390257e-05,2.783183110645242e-06,7
6249,6255,1.0,radius_adapted_m+length_true,7.227382440216523e-05,3.273033029013458e-06,7
6255,6444,1.0,radius_adapted_m+length_true,3.6980207378183305e-05,2.3599308490200358e-06,7
6271,6899,1.0,radius_adapted_m+length_true,9.716408372812752e-05,4.046051045392994e-06,7
6293,6916,1.0,radius_adapted_m+length_true,0.0001202410308783531,2.7389642326418462e-05,7
6293,6302,-1.0,radius_adapted_m+length_true,7.736221201686633e-05,4.174358901397628e-06,7
6302,6444,-1.0,radius_adapted_m+length_true,4.128583125975188e-05,3.945334222649303e-06,7
6302,6400,1.0,radius_adapted_m+length_true,6.108869959837063e-05,4.114246008542873e-06,7
6334,6390,1.0,radius_adapted_m+length_true,5.2350585238334084e-05,4.519298666372308e-06,7
6390,6400,1.0,radius_adapted_m+length_true,6.898284527499418e-05,3.3019020221923222e-06,7
6400,6957,1.0,radius_adapted_m+length_true,5.7949750522354636e-05,4.028233110045155e-06,7
6498,6510,1.0,radius_adapted_m+length_true,0.00011669088516839238,7.378757013276975e-06,7
6895,6914,-1.0,radius_adapted_m+length_true,0.00016185653625974816,2.3625688277003884e-06,7
6899,6914,1.0,radius_adapted_m+length_true,5.0718255922934596e-05,4.162648058072482e-06,7
6914,6916,1.0,radius_adapted_m+length_true,7.230131635262957e-05,7.071561255236211e-06,7
6916,6919,1.0,radius_adapted_m+length_true,0.00010211988739970277,2.916623818426944e-05,7
6919,6974,1.0,radius_adapted_m+length_true,0.00010493780830484457,5.774155658398327e-06,7
6974,7017,1.0,radius_adapted_m+length_true,0.00011442024106889875,5.287222839262072e-06,7
21,30,-1.0,radius_adapted_m+length_true,0.00011688050006890551,2.221479991717528e-05,8
32,68,1.0,radius_adapted_m+length_true,7.042597839122273e-05,4.034243160275424e-06,8
68,90,1.0,radius_adapted_m+length_true,6.027846495297212e-05,2.9040009671617798e-06,8
87,100,-1.0,radius_adapted_m+length_true,8.976016523589728e-05,4.196406652021231e-06,8
87,90,-1.0,radius_adapted_m+length_true,4.2320330543646844e-05,2.0765209384556983e-05,8
100,163,-1.0,radius_adapted_m+length_true,7.783164778257107e-05,4.127682962899231e-06,8
162,163,-1.0,radius_adapted_m+length_true,6.793082889979437e-05,5.005588852582542e-06,8
163,206,-1.0,radius_adapted_m+length_true,5.43654260282214e-05,3.7634749300974024e-06,8
178,347,-1.0,radius_adapted_m+length_true,9.122796388054882e-05,2.784983859188612e-06,8
178,311,1.0,radius_adapted_m+length_true,6.526577050649085e-05,5.92942483464746e-06,8
207,326,-1.0,radius_adapted_m+length_true,5.1755288903512436e-05,4.356421683904546e-06,8
207,669,1.0,radius_adapted_m+length_true,0.00011354831215681411,2.477561419296552e-06,8
238,246,1.0,radius_adapted_m+length_true,7.562611281280998e-05,1.4300220870658074e-05,8
238,304,-1.0,radius_adapted_m+length_true,0.0001167344438708068,3.4430362595141505e-06,8
238,282,-1.0,radius_adapted_m+length_true,7.301283819089622e-05,1.50961341911871e-05,8
246,304,1.0,radius_adapted_m+length_true,5.4636224629080544e-05,1.3196874811847976e-05,8
282,984,-1.0,radius_adapted_m+length_true,7.496759082402916e-05,1.3869369894529939e-05,8
311,363,1.0,radius_adapted_m+length_true,7.824001660706621e-05,9.128563959567866e-06,8
326,347,1.0,radius_adapted_m+length_true,3.765764719716575e-05,3.6403053555149424e-06,8
326,685,1.0,radius_adapted_m+length_true,0.00010053096116699455,2.8737206051159514e-06,8
347,409,1.0,radius_adapted_m+length_true,5.963867915560396e-05,3.0133379279020957e-06,8
358,371,1.0,radius_adapted_m+length_true,0.00010179500880295517,1.0150800412325364e-05,8
363,381,1.0,radius_adapted_m+length_true,4.6480171987711645e-05,8.402196346694635e-06,8
363,409,1.0,radius_adapted_m+length_true,5.371484264454865e-05,3.2130451003200447e-06,8
371,1002,1.0,radius_adapted_m+length_true,0.00011009235904378223,2.9574530065512127e-06,8
381,1309,-1.0,radius_adapted_m+length_true,4.641590037813059e-05,3.8361525040773505e-06,8
381,1339,1.0,radius_adapted_m+length_true,0.00010472631855790903,8.800370431563874e-06,8
397,703,-1.0,radius_adapted_m+length_true,8.857799139707768e-05,3.4197078392446576e-06,8
397,409,-1.0,radius_adapted_m+length_true,7.380293804241239e-05,3.706163701584319e-06,8
397,715,1.0,radius_adapted_m+length_true,3.0584607919709815e-05,4.120591707005173e-06,8
483,675,1.0,radius_adapted_m+length_true,7.392623143163637e-05,3.2080351117612404e-06,8
