D,chi2,delta_chi2,objective,observation_source,tile_id,weight_mode
1.778279410038923e-06,11513650.47655418,11.49772797524929,weighted_least_squares,measured_graph,7,sigma
2.3713737056616552e-06,11513659.236695403,20.257869198918343,weighted_least_squares,measured_graph,7,sigma
3.162277660168379e-06,11513670.917883838,31.939057633280754,weighted_least_squares,measured_graph,7,sigma
4.216965034285822e-06,11513686.49808511,47.51925890520215,weighted_least_squares,measured_graph,7,sigma
5.623413251903491e-06,11513707.272736907,68.29391070269048,weighted_least_squares,measured_graph,7,sigma
7.498942093324558e-06,11513734.98071137,96.00188516639173,weighted_least_squares,measured_graph,7,sigma
1e-05,11513771.935472803,132.95664659887552,weighted_least_squares,measured_graph,7,sigma
1.333521432163324e-05,11513821.223814482,182.2449882775545,weighted_least_squares,measured_graph,7,sigma
1.778279410038923e-05,11513886.96728601,247.98845980502665,weighted_least_squares,measured_graph,7,sigma
2.3713737056616554e-05,11513974.666244414,335.68741820938885,weighted_least_squares,measured_graph,7,sigma
3.1622776601683795e-05,11514091.665534971,452.68670876696706,weighted_least_squares,measured_graph,7,sigma
4.216965034285822e-05,11514247.776750552,608.7979243472219,weighted_least_squares,measured_graph,7,sigma
5.623413251903491e-05,11514456.114254598,817.1354283932596,weighted_least_squares,measured_graph,7,sigma
7.498942093324559e-05,11514734.220549127,1095.2417229227722,weighted_least_squares,measured_graph,7,sigma
0.0001,11515105.58360756,1466.6047813557088,weighted_least_squares,measured_graph,7,sigma
0.0001333521432163324,11515601.692668479,1962.7138422746211,weighted_least_squares,measured_graph,7,sigma
0.00017782794100389227,11516264.83291338,2625.8540871758014,weighted_least_squares,measured_graph,7,sigma
0.00023713737056616554,11517151.90533572,3512.9265095163137,weighted_least_squares,measured_graph,7,sigma
0.00031622776601683794,11518339.677962698,4700.699136493728,weighted_least_squares,measured_graph,7,sigma
0.00042169650342858224,11519932.049273357,6293.0704471524805,weighted_least_squares,measured_graph,7,sigma
0.0005623413251903491,11522070.153695535,8431.1748693306,weighted_least_squares,measured_graph,7,sigma
0.0007498942093324559,11524946.472312747,11307.493486542255,weighted_least_squares,measured_graph,7,sigma
0.001,11528824.50941732,15185.530591115355,weighted_least_squares,measured_graph,7,sigma
0.001333521432163324,11534065.899898333,20426.92107212916,weighted_least_squares,measured_graph,7,sigma
0.0017782794100389228,11541166.495271701,27527.51644549705,weighted_least_squares,measured_graph,7,sigma
